source,party_name,week_start_sunday,week_index_since_2020,total_spend_week,avg_spend_per_day_week,currency,class
google,Lobby 99,12/11/2023,202,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,19/11/2023,203,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,26/11/2023,204,2000,285.7142857,ILS,גוף/פרטי
google,Lobby 99,03/12/2023,205,1750,250,ILS,גוף/פרטי
google,Lobby 99,10/12/2023,206,2500,357.1428571,ILS,גוף/פרטי
google,Lobby 99,17/12/2023,207,1000,142.8571429,ILS,גוף/פרטי
google,Lobby 99,24/12/2023,208,750,107.1428571,ILS,גוף/פרטי
google,Lobby 99,31/12/2023,209,4750,678.5714286,ILS,גוף/פרטי
google,Lobby 99,07/01/2024,210,7000,1000,ILS,גוף/פרטי
google,Lobby 99,14/01/2024,211,4250,607.1428571,ILS,גוף/פרטי
google,Lobby 99,21/01/2024,212,8750,1250,ILS,גוף/פרטי
google,Lobby 99,28/01/2024,213,6000,857.1428571,ILS,גוף/פרטי
google,Lobby 99,04/02/2024,214,3000,428.5714286,ILS,גוף/פרטי
google,Lobby 99,11/02/2024,215,3500,500,ILS,גוף/פרטי
google,Lobby 99,18/02/2024,216,1000,142.8571429,ILS,גוף/פרטי
google,Lobby 99,25/02/2024,217,4000,571.4285714,ILS,גוף/פרטי
google,Lobby 99,03/03/2024,218,2250,321.4285714,ILS,גוף/פרטי
google,Lobby 99,10/03/2024,219,3250,464.2857143,ILS,גוף/פרטי
google,Lobby 99,17/03/2024,220,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,24/03/2024,221,2500,357.1428571,ILS,גוף/פרטי
google,Lobby 99,31/03/2024,222,5500,785.7142857,ILS,גוף/פרטי
google,Lobby 99,07/04/2024,223,2000,285.7142857,ILS,גוף/פרטי
google,Lobby 99,14/04/2024,224,500,71.42857143,ILS,גוף/פרטי
google,Lobby 99,21/04/2024,225,500,71.42857143,ILS,גוף/פרטי
google,Lobby 99,28/04/2024,226,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,05/05/2024,227,500,71.42857143,ILS,גוף/פרטי
google,Lobby 99,12/05/2024,228,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,19/05/2024,229,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,26/05/2024,230,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,02/06/2024,231,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,09/06/2024,232,1500,214.2857143,ILS,גוף/פרטי
google,Lobby 99,16/06/2024,233,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,23/06/2024,234,1500,214.2857143,ILS,גוף/פרטי
google,Lobby 99,30/06/2024,235,1500,214.2857143,ILS,גוף/פרטי
google,Lobby 99,07/07/2024,236,500,71.42857143,ILS,גוף/פרטי
google,Lobby 99,14/07/2024,237,500,71.42857143,ILS,גוף/פרטי
google,Lobby 99,21/07/2024,238,500,71.42857143,ILS,גוף/פרטי
google,Lobby 99,28/07/2024,239,500,71.42857143,ILS,גוף/פרטי
google,Lobby 99,04/08/2024,240,500,71.42857143,ILS,גוף/פרטי
google,Lobby 99,11/08/2024,241,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,01/09/2024,244,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,08/09/2024,245,750,107.1428571,ILS,גוף/פרטי
google,Lobby 99,15/09/2024,246,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,22/09/2024,247,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,29/09/2024,248,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,06/10/2024,249,500,71.42857143,ILS,גוף/פרטי
google,Lobby 99,13/10/2024,250,750,107.1428571,ILS,גוף/פרטי
google,Lobby 99,20/10/2024,251,2250,321.4285714,ILS,גוף/פרטי
google,Lobby 99,27/10/2024,252,3750,535.7142857,ILS,גוף/פרטי
google,Lobby 99,03/11/2024,253,3250,464.2857143,ILS,גוף/פרטי
google,Lobby 99,10/11/2024,254,1750,250,ILS,גוף/פרטי
google,Lobby 99,17/11/2024,255,1750,250,ILS,גוף/פרטי
google,Lobby 99,24/11/2024,256,1500,214.2857143,ILS,גוף/פרטי
google,Lobby 99,01/12/2024,257,2750,392.8571429,ILS,גוף/פרטי
google,Lobby 99,08/12/2024,258,2750,392.8571429,ILS,גוף/פרטי
google,Lobby 99,15/12/2024,259,1500,214.2857143,ILS,גוף/פרטי
google,Lobby 99,22/12/2024,260,2000,285.7142857,ILS,גוף/פרטי
google,Lobby 99,29/12/2024,261,3500,500,ILS,גוף/פרטי
google,Lobby 99,05/01/2025,262,4000,571.4285714,ILS,גוף/פרטי
google,Lobby 99,12/01/2025,263,3750,535.7142857,ILS,גוף/פרטי
google,Lobby 99,19/01/2025,264,1000,142.8571429,ILS,גוף/פרטי
google,Lobby 99,26/01/2025,265,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,02/02/2025,266,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,09/02/2025,267,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,16/02/2025,268,750,107.1428571,ILS,גוף/פרטי
google,Lobby 99,23/02/2025,269,1000,142.8571429,ILS,גוף/פרטי
google,Lobby 99,02/03/2025,270,750,107.1428571,ILS,גוף/פרטי
google,Lobby 99,09/03/2025,271,1500,214.2857143,ILS,גוף/פרטי
google,Lobby 99,16/03/2025,272,2250,321.4285714,ILS,גוף/פרטי
google,Lobby 99,23/03/2025,273,1750,250,ILS,גוף/פרטי
google,Lobby 99,30/03/2025,274,1750,250,ILS,גוף/פרטי
google,Lobby 99,06/04/2025,275,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,13/04/2025,276,2750,392.8571429,ILS,גוף/פרטי
google,Lobby 99,20/04/2025,277,3000,428.5714286,ILS,גוף/פרטי
google,Lobby 99,27/04/2025,278,2750,392.8571429,ILS,גוף/פרטי
google,Lobby 99,04/05/2025,279,2500,357.1428571,ILS,גוף/פרטי
google,Lobby 99,11/05/2025,280,2750,392.8571429,ILS,גוף/פרטי
google,Lobby 99,18/05/2025,281,2500,357.1428571,ILS,גוף/פרטי
google,Lobby 99,25/05/2025,282,5000,714.2857143,ILS,גוף/פרטי
google,Lobby 99,01/06/2025,283,3000,428.5714286,ILS,גוף/פרטי
google,Lobby 99,08/06/2025,284,2250,321.4285714,ILS,גוף/פרטי
google,Lobby 99,15/06/2025,285,1000,142.8571429,ILS,גוף/פרטי
google,Lobby 99,22/06/2025,286,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,29/06/2025,287,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,06/07/2025,288,750,107.1428571,ILS,גוף/פרטי
google,Lobby 99,13/07/2025,289,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,20/07/2025,290,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,27/07/2025,291,250,35.71428571,ILS,גוף/פרטי
google,Lobby 99,03/08/2025,292,6000,857.1428571,ILS,גוף/פרטי
google,Lobby 99,10/08/2025,293,4500,642.8571429,ILS,גוף/פרטי
google,Lobby 99,17/08/2025,294,4250,607.1428571,ILS,גוף/פרטי
google,Lobby 99,24/08/2025,295,3750,535.7142857,ILS,גוף/פרטי
google,Lobby 99,31/08/2025,296,3000,428.5714286,ILS,גוף/פרטי
google,Lobby 99,07/09/2025,297,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,14/09/2025,298,500,71.42857143,ILS,גוף/פרטי
google,Lobby 99,21/09/2025,299,750,107.1428571,ILS,גוף/פרטי
google,Lobby 99,28/09/2025,300,1000,142.8571429,ILS,גוף/פרטי
google,Lobby 99,05/10/2025,301,1000,142.8571429,ILS,גוף/פרטי
google,Lobby 99,12/10/2025,302,1750,250,ILS,גוף/פרטי
google,Lobby 99,19/10/2025,303,3250,464.2857143,ILS,גוף/פרטי
google,Lobby 99,26/10/2025,304,3250,464.2857143,ILS,גוף/פרטי
google,Lobby 99,02/11/2025,305,4250,607.1428571,ILS,גוף/פרטי
google,Lobby 99,09/11/2025,306,3500,500,ILS,גוף/פרטי
google,Lobby 99,16/11/2025,307,2500,357.1428571,ILS,גוף/פרטי
google,Lobby 99,23/11/2025,308,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,30/11/2025,309,1000,142.8571429,ILS,גוף/פרטי
google,Lobby 99,07/12/2025,310,1250,178.5714286,ILS,גוף/פרטי
google,Lobby 99,14/12/2025,311,500,71.42857143,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,18/09/2022,142,250,35.71428571,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,25/09/2022,143,250,35.71428571,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,02/10/2022,144,2000,285.7142857,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,09/10/2022,145,6750,964.2857143,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,16/10/2022,146,5500,785.7142857,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,23/10/2022,147,8750,1250,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,30/10/2022,148,2000,285.7142857,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,31/12/2023,209,250,35.71428571,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,07/01/2024,210,250,35.71428571,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,14/01/2024,211,250,35.71428571,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,07/04/2024,223,1250,178.5714286,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,14/04/2024,224,1250,178.5714286,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,03/08/2025,292,5750,821.4285714,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,10/08/2025,293,7500,1071.428571,ILS,גוף/פרטי
google,MCCANN DISCIPLINES LTD,17/08/2025,294,1750,250,ILS,גוף/פרטי
google,Mark Shteyn,02/08/2020,31,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,09/08/2020,32,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,16/08/2020,33,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,23/08/2020,34,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,30/08/2020,35,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,06/09/2020,36,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,13/09/2020,37,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,20/09/2020,38,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,27/09/2020,39,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,04/10/2020,40,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,11/10/2020,41,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,18/10/2020,42,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,25/10/2020,43,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,01/11/2020,44,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,29/11/2020,48,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,06/12/2020,49,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,17/01/2021,55,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,24/01/2021,56,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,14/02/2021,59,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,21/02/2021,60,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,28/02/2021,61,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,14/03/2021,63,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,25/04/2021,69,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,02/05/2021,70,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,13/06/2021,76,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,24/10/2021,95,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,31/10/2021,96,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,30/01/2022,109,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,13/03/2022,115,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,20/03/2022,116,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,03/04/2022,118,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,17/04/2022,120,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,24/04/2022,121,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,04/09/2022,140,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,16/10/2022,146,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,23/10/2022,147,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,06/11/2022,149,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,13/11/2022,150,750,107.1428571,ILS,גוף/פרטי
google,Mark Shteyn,20/11/2022,151,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,27/11/2022,152,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,04/12/2022,153,1250,178.5714286,ILS,גוף/פרטי
google,Mark Shteyn,11/12/2022,154,1000,142.8571429,ILS,גוף/פרטי
google,Mark Shteyn,18/12/2022,155,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,25/12/2022,156,750,107.1428571,ILS,גוף/פרטי
google,Mark Shteyn,01/01/2023,157,1250,178.5714286,ILS,גוף/פרטי
google,Mark Shteyn,08/01/2023,158,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,15/01/2023,159,750,107.1428571,ILS,גוף/פרטי
google,Mark Shteyn,22/01/2023,160,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,29/01/2023,161,1000,142.8571429,ILS,גוף/פרטי
google,Mark Shteyn,05/02/2023,162,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,12/02/2023,163,750,107.1428571,ILS,גוף/פרטי
google,Mark Shteyn,19/02/2023,164,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,26/02/2023,165,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,05/03/2023,166,1000,142.8571429,ILS,גוף/פרטי
google,Mark Shteyn,12/03/2023,167,1000,142.8571429,ILS,גוף/פרטי
google,Mark Shteyn,19/03/2023,168,1000,142.8571429,ILS,גוף/פרטי
google,Mark Shteyn,26/03/2023,169,2250,321.4285714,ILS,גוף/פרטי
google,Mark Shteyn,02/04/2023,170,1250,178.5714286,ILS,גוף/פרטי
google,Mark Shteyn,09/04/2023,171,1250,178.5714286,ILS,גוף/פרטי
google,Mark Shteyn,16/04/2023,172,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,23/04/2023,173,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,30/04/2023,174,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,07/05/2023,175,1000,142.8571429,ILS,גוף/פרטי
google,Mark Shteyn,14/05/2023,176,750,107.1428571,ILS,גוף/פרטי
google,Mark Shteyn,21/05/2023,177,750,107.1428571,ILS,גוף/פרטי
google,Mark Shteyn,28/05/2023,178,1000,142.8571429,ILS,גוף/פרטי
google,Mark Shteyn,04/06/2023,179,750,107.1428571,ILS,גוף/פרטי
google,Mark Shteyn,11/06/2023,180,1000,142.8571429,ILS,גוף/פרטי
google,Mark Shteyn,18/06/2023,181,1250,178.5714286,ILS,גוף/פרטי
google,Mark Shteyn,25/06/2023,182,1750,250,ILS,גוף/פרטי
google,Mark Shteyn,02/07/2023,183,3000,428.5714286,ILS,גוף/פרטי
google,Mark Shteyn,09/07/2023,184,1750,250,ILS,גוף/פרטי
google,Mark Shteyn,16/07/2023,185,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,23/07/2023,186,1250,178.5714286,ILS,גוף/פרטי
google,Mark Shteyn,30/07/2023,187,1000,142.8571429,ILS,גוף/פרטי
google,Mark Shteyn,06/08/2023,188,1000,142.8571429,ILS,גוף/פרטי
google,Mark Shteyn,13/08/2023,189,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,27/08/2023,191,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,03/09/2023,192,750,107.1428571,ILS,גוף/פרטי
google,Mark Shteyn,10/09/2023,193,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,17/09/2023,194,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,24/09/2023,195,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,01/10/2023,196,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,22/10/2023,199,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,10/12/2023,206,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,17/12/2023,207,750,107.1428571,ILS,גוף/פרטי
google,Mark Shteyn,24/12/2023,208,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,31/12/2023,209,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,07/01/2024,210,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,14/01/2024,211,1500,214.2857143,ILS,גוף/פרטי
google,Mark Shteyn,21/01/2024,212,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,04/02/2024,214,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,18/02/2024,216,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,25/02/2024,217,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,03/03/2024,218,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,10/03/2024,219,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,17/03/2024,220,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,24/03/2024,221,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,07/04/2024,223,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,14/04/2024,224,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,21/04/2024,225,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,28/04/2024,226,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,05/05/2024,227,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,09/06/2024,232,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,16/06/2024,233,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,01/09/2024,244,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,15/09/2024,246,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,06/10/2024,249,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,27/10/2024,252,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,03/11/2024,253,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,10/11/2024,254,500,71.42857143,ILS,גוף/פרטי
google,Mark Shteyn,17/11/2024,255,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,01/12/2024,257,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,15/12/2024,259,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,19/01/2025,264,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,20/07/2025,290,250,35.71428571,ILS,גוף/פרטי
google,Mark Shteyn,27/07/2025,291,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,12/05/2024,228,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,19/05/2024,229,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,26/05/2024,230,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,02/06/2024,231,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,09/06/2024,232,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,16/06/2024,233,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,23/06/2024,234,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,30/06/2024,235,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,07/07/2024,236,750,107.1428571,ILS,גוף/פרטי
google,Mediaru LTD,14/07/2024,237,750,107.1428571,ILS,גוף/פרטי
google,Mediaru LTD,21/07/2024,238,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,28/07/2024,239,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,04/08/2024,240,1000,142.8571429,ILS,גוף/פרטי
google,Mediaru LTD,11/08/2024,241,750,107.1428571,ILS,גוף/פרטי
google,Mediaru LTD,18/08/2024,242,750,107.1428571,ILS,גוף/פרטי
google,Mediaru LTD,25/08/2024,243,750,107.1428571,ILS,גוף/פרטי
google,Mediaru LTD,01/09/2024,244,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,08/09/2024,245,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,15/09/2024,246,750,107.1428571,ILS,גוף/פרטי
google,Mediaru LTD,22/09/2024,247,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,29/09/2024,248,1250,178.5714286,ILS,גוף/פרטי
google,Mediaru LTD,06/10/2024,249,4500,642.8571429,ILS,גוף/פרטי
google,Mediaru LTD,13/10/2024,250,2500,357.1428571,ILS,גוף/פרטי
google,Mediaru LTD,20/10/2024,251,1750,250,ILS,גוף/פרטי
google,Mediaru LTD,27/10/2024,252,1750,250,ILS,גוף/פרטי
google,Mediaru LTD,03/11/2024,253,1500,214.2857143,ILS,גוף/פרטי
google,Mediaru LTD,10/11/2024,254,750,107.1428571,ILS,גוף/פרטי
google,Mediaru LTD,17/11/2024,255,750,107.1428571,ILS,גוף/פרטי
google,Mediaru LTD,24/11/2024,256,750,107.1428571,ILS,גוף/פרטי
google,Mediaru LTD,01/12/2024,257,1000,142.8571429,ILS,גוף/פרטי
google,Mediaru LTD,08/12/2024,258,1500,214.2857143,ILS,גוף/פרטי
google,Mediaru LTD,15/12/2024,259,1000,142.8571429,ILS,גוף/פרטי
google,Mediaru LTD,22/12/2024,260,750,107.1428571,ILS,גוף/פרטי
google,Mediaru LTD,29/12/2024,261,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,05/01/2025,262,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,12/01/2025,263,750,107.1428571,ILS,גוף/פרטי
google,Mediaru LTD,19/01/2025,264,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,26/01/2025,265,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,02/02/2025,266,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,09/02/2025,267,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,16/02/2025,268,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,23/02/2025,269,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,02/03/2025,270,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,09/03/2025,271,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,16/03/2025,272,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,11/05/2025,280,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,18/05/2025,281,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,25/05/2025,282,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,01/06/2025,283,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,08/06/2025,284,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,15/06/2025,285,1000,142.8571429,ILS,גוף/פרטי
google,Mediaru LTD,22/06/2025,286,500,71.42857143,ILS,גוף/פרטי
google,Mediaru LTD,29/06/2025,287,250,35.71428571,ILS,גוף/פרטי
google,Mediaru LTD,06/07/2025,288,250,35.71428571,ILS,גוף/פרטי
google,Tzalash Party,24/01/2021,56,1250,178.5714286,ILS,מפלגה
google,Tzalash Party,31/01/2021,57,20750,2964.285714,ILS,מפלגה
google,Tzalash Party,07/02/2021,58,19000,2714.285714,ILS,מפלגה
google,Tzalash Party,14/02/2021,59,15000,2142.857143,ILS,מפלגה
google,Tzalash Party,21/02/2021,60,27500,3928.571429,ILS,מפלגה
google,Tzalash Party,28/02/2021,61,106500,15214.28571,ILS,מפלגה
google,Tzalash Party,07/03/2021,62,56750,8107.142857,ILS,מפלגה
google,Tzalash Party,14/03/2021,63,15000,2142.857143,ILS,מפלגה
google,Tzalash Party,21/03/2021,64,13000,1857.142857,ILS,מפלגה
